35.911719,-79.055261
35.911719,-79.055261
35.911415,-79.055534
35.911224,-79.055583
35.911276,-79.055086
35.911276,-79.055086
35.911276,-79.055086
35.911276,-79.055086
35.911779,-79.054668
35.912882,-79.056246
35.913182,-79.056466
35.913861,-79.054154
35.913982,-79.053681
35.914247,-79.053354
